typeCode,freqCode,refPeriodId,Year,refMonth,period,reporterCode,reporterISO,Country,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,export_value,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,36,AUS,Australia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,68456.002,68456002.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,50,BGD,Bangladesh,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,132113.644,132113644.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,56,BEL,Belgium,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,311933.831,311933831.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,124,CAN,Canada,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,271588.41,271588410.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,144,LKA,Sri Lanka,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,4276.742,4276742.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,156,CHN,China,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,796927.268,796927268.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,191,HRV,Croatia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,73.599,73599.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,251,FRA,France,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,531994.955,531994955.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,276,DEU,Germany,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,595469.173,595469173.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,364,IRN,Iran,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,351530.858,351530858.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,368,IRQ,Iraq,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,31448.576,31448576.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,376,ISR,Israel,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,64011.909,64011909.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,380,ITA,Italy,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,734790.196,734790196.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,392,JPN,Japan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,379783.229,379783229.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,586,PAK,Pakistan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,50743.731,50743731.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,620,PRT,Portugal,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,132605.962,132605962.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,643,RUS,Russian Federation,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,103442.248,103442248.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,682,SAU,Saudi Arabia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,37511.147,37511147.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,699,IND,India,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,437132.686,437132686.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,724,ESP,Spain,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,915374.539,915374539.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,752,SWE,Sweden,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,58520.277,58520277.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,826,GBR,United Kingdom,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,262234.134,262234134.0,0,False,False
C,A,20000101,2000,52,2000,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,3148713.321,3148713321.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,4,AFG,Afghanistan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,75.062,75062.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,32,ARG,Argentina,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,58270.731,58270731.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,50,BGD,Bangladesh,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,186596.319,186596319.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,56,BEL,Belgium,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,585323.101,585323101.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,124,CAN,Canada,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,837568.413,837568413.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,144,LKA,Sri Lanka,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,167116.086,167116086.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,156,CHN,China,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,3474454.84,3474454840.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,191,HRV,Croatia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,2216.598,2216598.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,251,FRA,France,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,534397.254,534397254.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,276,DEU,Germany,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,751902.757,751902757.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,364,IRN,Iran,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,349347.435,349347435.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,368,IRQ,Iraq,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,341217.653,341217653.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,376,ISR,Israel,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,141049.468,141049468.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,380,ITA,Italy,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,1065873.301,1065873301.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,392,JPN,Japan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,12600200.044,12600200044.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,586,PAK,Pakistan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,219494.387,219494387.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,620,PRT,Portugal,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,19860.173,19860173.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,643,RUS,Russian Federation,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,154554.389,154554389.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,682,SAU,Saudi Arabia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,917214.008,917214008.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,699,IND,India,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,1059580.691,1059580691.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,724,ESP,Spain,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,412955.958,412955958.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,752,SWE,Sweden,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,96004.848,96004848.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,826,GBR,United Kingdom,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,2168863.423,2168863423.0,0,False,False
C,A,20000101,2000,52,2000,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,6343590.179,6343590179.0,0,False,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,4,AFG,Afghanistan,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,4009.037,4009037.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,32,ARG,Argentina,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,1473.563,1473563.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,36,AUS,Australia,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,35415.634,35415634.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,56,BEL,Belgium,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,233297.902,233297902.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,124,CAN,Canada,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,113285.387,113285387.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,144,LKA,Sri Lanka,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,2616.595,2616595.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,156,CHN,China,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,13901.207,13901207.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,251,FRA,France,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,332533.871,332533871.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,276,DEU,Germany,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,594263.666,594263666.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,364,IRN,Iran,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,33815.883,33815883.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,380,ITA,Italy,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,242150.046,242150046.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,392,JPN,Japan,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,88540.182,88540182.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,586,PAK,Pakistan,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,50939.355,50939355.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,620,PRT,Portugal,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,8323.969,8323969.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,643,RUS,Russian Federation,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,16553.614,16553614.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,682,SAU,Saudi Arabia,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,9320.282,9320282.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,699,IND,India,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,24877.9,24877900.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,724,ESP,Spain,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,87315.176,87315176.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,752,SWE,Sweden,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,80481.079,80481079.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,826,GBR,United Kingdom,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,454796.779,454796779.0,0,True,False
C,A,20000101,2000,52,2000,50,BGD,Bangladesh,X,Export,842,USA,USA,0,W00,World,H0,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,2197167.571,2197167571.0,0,True,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,4,AFG,Afghanistan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,8422.61,8422610.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,32,ARG,Argentina,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,291388.879,291388879.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,36,AUS,Australia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,763419.728,763419728.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,50,BGD,Bangladesh,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,33560.42,33560420.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,124,CAN,Canada,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,772934.922,772934922.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,144,LKA,Sri Lanka,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,162007.11,162007110.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,156,CHN,China,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,1234416.872,1234416872.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,191,HRV,Croatia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,136296.59,136296590.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,251,FRA,France,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,33013921.068,33013921068.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,276,DEU,Germany,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,31819773.202,31819773202.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,364,IRN,Iran,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,269711.403,269711403.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,368,IRQ,Iraq,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,52144.666,52144666.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,376,ISR,Israel,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,3505091.964,3505091964.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,380,ITA,Italy,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,10397372.609,10397372609.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,392,JPN,Japan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,2229299.633,2229299633.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,586,PAK,Pakistan,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,119684.55,119684550.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,620,PRT,Portugal,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,1529090.729,1529090729.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,643,RUS,Russian Federation,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,869793.418,869793418.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,682,SAU,Saudi Arabia,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,474449.281,474449281.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,699,IND,India,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,3194013.919,3194013919.0,0,False,False
C,A,20000101,2000,52,2000,56,BEL,Belgium,X,Export,724,ESP,Spain,0,W00,World,H1,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,0.0,6764248.074,6764248074.0,0,False,False
